,region,education,jobtype,cptype,sales,employees,aversalary,capital,pros_encoded
184,0,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
185,0,0,1,0,-0.1158,-0.1764,0.4783,-0.1062,-0.2
186,0,3,0,0,,,-0.6087,,-0.5
187,0,0,0,0,,-0.1994,,,-0.5
188,0,2,0,2,0.0485,0.7425,1.087,0.1344,0.45
189,0,3,0,0,,,,,-0.5
190,0,0,1,0,-0.1271,-0.1994,-0.6957,-0.104,-0.5
191,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
192,0,1,0,2,0.0102,0.4323,0.6957,0.4294,0.05
193,0,1,0,2,0.0102,0.4323,0.6957,0.4294,0.05
194,0,1,0,0,,1.1853,1.3913,13.5213,-0.05
195,0,0,1,0,,-0.2071,,,-0.5
196,0,0,0,2,2.0819,1.4028,0.087,0.6464,0.55
197,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
198,0,2,0,1,-0.0277,,0.2609,-0.1062,0.3
199,0,0,1,0,-0.1292,-0.2043,-0.2609,-0.1107,-0.5
200,0,0,0,0,-0.1298,-0.2085,,-0.1117,0.25
201,0,0,1,0,,,,,-0.45
202,0,0,0,2,21.5506,20.7077,,2.147,0.65
203,0,3,1,0,,,-0.3913,,-0.5
204,0,0,0,0,-0.1231,-0.1855,0.3913,-0.072,-0.5
205,0,1,0,1,-0.0411,0.3082,0.8696,1.0756,-0.35
206,0,0,0,0,-0.1284,-0.1862,,-0.1107,-0.5
207,0,0,0,0,,-0.2057,,,-0.35
208,0,1,1,0,,-0.2022,0.5652,,-0.5
209,0,0,1,0,,-0.2036,-0.3478,,-0.5
210,0,1,1,0,-0.126,-0.0851,-0.5652,-0.1085,-0.35
211,0,1,1,0,-0.1175,,,-0.1107,-0.4
212,0,0,1,0,-0.1043,-0.1834,0.4783,-0.0994,-0.2
213,0,0,0,0,-0.1272,-0.115,,-0.1128,-0.35
214,0,0,1,0,-0.1287,-0.1959,0.087,-0.1119,-0.5
215,0,0,1,0,-0.1287,-0.1959,0.087,-0.1119,-0.5
216,0,0,0,0,-0.1295,-0.2043,-0.087,-0.1107,-0.2
217,0,3,1,1,0.466,0.5139,1.087,2.4324,1.3
218,0,0,0,0,-0.1301,-0.1394,-0.4783,-0.1107,-0.1
219,0,2,1,0,-0.128,-0.1994,-0.1739,-0.1001,-0.05
220,0,0,1,1,-0.0027,0.1471,1.8696,0.097,0.45
221,0,2,1,0,-0.1244,-0.2036,0.2174,-0.1119,-0.2
222,0,0,0,0,,,-0.4783,,-0.5
223,0,0,0,0,,,-0.1739,,-0.5
224,0,1,1,0,-0.1289,-0.2015,0.5217,-0.1096,-0.35
225,0,0,0,0,,,,,-0.5
226,0,0,1,0,-0.1268,-0.1701,0.0,-0.1116,-0.45
227,0,1,0,1,0.183,0.3347,0.2174,-0.0614,0.3
228,0,3,0,0,-0.112,-0.1576,0.1304,-0.0735,0.8
229,0,2,0,1,0.3021,1.552,0.6957,-0.0993,0.0
230,0,3,0,2,,20.7077,,,0.3
231,0,0,1,0,,,,,0.05
232,0,0,0,0,0.0777,3.712,-0.0435,-0.07,0.7
233,0,0,0,1,-0.1051,-0.099,0.4783,2.0462,0.05
234,0,3,1,2,0.6477,1.9055,-0.4348,0.4294,0.9
235,0,3,1,1,1.0082,0.182,1.2609,0.0678,0.3
236,0,0,0,1,-0.0513,-0.0488,0.5217,-0.113,0.2
237,0,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
238,0,1,0,2,-0.0163,0.0983,1.1304,0.1582,-0.05
239,0,0,1,0,,,,,0.05
240,0,3,1,1,-0.117,-0.1785,,6.0131,1.05
241,0,1,0,1,0.415,0.4274,1.0435,0.4838,0.8
242,0,2,1,1,0.3336,0.212,0.8696,0.9452,0.45
243,0,3,1,2,0.2337,2.5574,,0.2712,0.5
244,0,2,1,1,0.7896,0.3612,0.2609,0.9375,1.95
245,0,0,0,1,0.2738,0.2378,1.913,0.2014,0.15
246,0,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
247,0,4,1,2,18.1031,8.0927,1.4783,14.9663,2.05
248,0,1,0,1,0.2151,0.1736,0.6522,1.7512,1.0
249,0,2,1,1,2.0681,3.6193,0.6957,0.5743,0.9
250,0,1,1,1,0.2162,0.0251,,0.0859,0.65
251,0,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
252,0,1,1,2,0.4476,1.3945,1.5217,1.08,1.2
253,0,1,0,2,0.2881,0.1241,0.913,0.047,0.55
254,0,1,0,2,6.703,4.7432,1.4348,2.4648,1.7
255,0,3,1,1,1.0082,0.182,1.2609,0.0678,0.3
256,0,0,1,1,-0.0094,0.1632,1.1739,-0.0627,0.55
257,0,0,0,2,1.1922,0.6017,-1.7391,24.6732,0.95
258,0,3,1,1,1.0082,0.182,1.2609,0.0678,0.3
259,0,0,1,1,1.3593,5.9418,-0.087,0.1448,1.05
260,0,2,1,1,0.2151,0.1736,0.6522,1.7512,1.0
261,0,0,0,1,0.9762,0.4434,0.9565,1.1949,0.75
262,0,1,0,2,0.4476,1.3945,1.5217,1.08,1.2
263,0,3,0,2,0.4476,1.3945,1.5217,1.08,1.2
264,0,0,1,1,0.0666,0.2998,0.8696,0.1102,0.65
265,0,0,1,0,,,,,0.05
266,0,0,0,1,-0.1029,-0.1248,0.6522,-0.0452,-0.25
267,0,1,0,2,0.2881,0.1241,0.913,0.047,0.55
268,0,2,1,2,0.3691,0.0314,1.2609,1.6779,0.05
269,0,0,0,2,14.438,3.0071,,0.687,0.75
270,0,0,0,0,,-0.1883,-0.4348,,-0.5
271,0,1,1,0,-0.1285,-0.1046,-0.5217,-0.1085,-0.5
272,0,0,0,0,,-0.1966,,,-0.5
273,0,1,0,0,-0.0976,-0.0021,,0.1483,-0.25
274,0,0,0,0,-0.0433,0.0237,0.2174,0.0416,0.5
275,0,0,0,0,-0.0504,-0.092,0.3478,-0.0926,-0.2
276,0,0,0,0,,-0.2022,,,-0.5
277,0,1,1,0,,,-0.2174,,-0.3
278,0,1,1,0,-0.1285,-0.1046,-0.5217,-0.1085,-0.5
279,0,0,0,0,,,,,-0.5
280,0,2,1,1,0.4531,0.8158,-0.1739,1.4671,0.15
281,0,3,1,1,0.7287,0.3507,1.3478,0.2928,0.9
282,0,1,1,2,0.6704,1.3157,,-0.0586,0.8
283,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
284,0,0,0,0,-0.1255,-0.1876,0.1304,-0.088,-0.2
285,0,2,1,1,-0.0879,-0.0523,2.3043,0.1217,-0.05
286,0,1,0,2,1.5751,0.9566,,0.5696,0.85
287,0,0,1,0,-0.1168,-0.168,0.1739,-0.0945,0.0
288,0,0,1,0,-0.13,-0.2043,,-0.1119,-0.5
289,0,2,0,0,,-0.007,-1.0435,,-0.5
290,0,3,1,1,0.0684,-0.1743,0.7391,-0.0837,0.4
291,0,0,0,1,0.0372,0.4888,-0.1739,1.5678,-0.35
292,0,0,0,0,,,-0.4783,,-0.5
293,0,0,1,2,0.117,-0.03,0.4783,0.1573,0.3
294,0,0,0,0,-0.1131,-0.0265,-0.1304,-0.1107,0.2
295,0,0,1,0,-0.1284,-0.2001,-0.8261,-0.1022,0.0
296,0,1,1,0,,,-0.2174,,-0.3
297,0,0,0,0,,-0.1743,,,-0.5
298,0,0,0,0,-0.1298,-0.2085,,-0.1117,0.25
299,0,0,0,0,,-0.2022,,-0.1107,-0.25
300,0,1,0,1,1.9967,1.2292,1.0435,-0.0362,0.4
301,0,0,1,1,0.0403,-0.1429,1.4783,-0.113,0.7
302,0,1,0,0,,-0.1994,,,-0.5
303,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
304,0,0,1,0,,,-0.5217,,-0.5
305,0,1,1,1,0.0029,0.0628,-0.4783,0.5486,-0.05
306,0,1,0,2,22.7143,,-0.2609,605.9868,0.65
307,0,2,1,0,,-0.2064,,-0.1121,-0.5
308,0,0,1,0,,-0.2022,,-0.1107,-0.25
309,0,0,1,0,,,-0.5217,,-0.5
310,0,0,1,0,,-0.1952,-0.4348,-0.1017,-0.2
311,0,0,0,1,0.0377,0.0823,0.8696,0.4836,0.85
312,0,1,1,0,,,-0.2174,,-0.3
313,0,0,1,0,-0.1247,-0.1046,-0.3913,-0.1107,-0.25
314,0,1,1,1,0.1701,0.2859,0.3913,0.0746,-0.1
315,0,0,0,0,,-0.2071,,,-0.5
316,0,0,1,0,,,-0.1304,,-0.5
317,0,1,1,1,0.3805,0.9817,1.087,0.8605,0.55
318,0,0,0,0,,,,,-0.15
319,0,1,1,1,0.1944,2.3664,,-0.0995,0.55
320,0,0,1,0,,-0.2078,,,-0.45
321,0,1,1,0,,,-0.2174,,-0.3
322,0,0,0,0,,-0.1883,-0.6957,,-0.5
323,0,0,1,1,0.1911,-0.1645,0.0435,-0.0904,0.15
324,0,1,0,2,22.7143,,-0.2609,605.9868,0.65
325,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
326,0,0,0,0,-0.1251,-0.0837,-0.5217,-0.1107,-0.25
327,0,3,1,0,-0.0418,-0.1708,-0.0435,0.0113,0.05
328,0,1,1,0,-0.0926,-0.1931,0.0435,-0.1017,-0.5
329,0,0,0,0,,,-0.6522,,-0.5
330,0,0,0,0,-0.1281,-0.1743,,,-0.5
331,0,2,1,1,-0.0879,-0.0523,2.3043,0.1217,-0.05
332,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
333,0,0,0,0,,,-0.6522,,-0.5
334,0,0,1,1,0.0373,3.7107,-0.6087,0.0,-0.35
335,0,1,1,0,,,-0.2174,,-0.3
336,0,1,0,2,22.7143,,-0.2609,605.9868,0.65
337,0,0,1,0,,-0.1952,-0.4348,-0.1017,-0.2
338,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
339,0,1,1,0,,-0.1987,,-0.1107,-0.5
340,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
341,0,1,0,2,22.7143,,-0.2609,605.9868,0.65
342,0,1,1,1,-0.0879,-0.0523,2.3043,0.1217,-0.05
343,0,1,1,1,0.1944,2.3664,,-0.0995,0.55
344,0,0,1,0,-0.1212,-0.1478,,-0.1103,-0.05
345,0,1,1,1,0.1944,2.3664,,-0.0995,0.55
346,0,1,1,1,0.1944,2.3664,,-0.0995,0.55
347,0,0,1,1,,-0.1883,,-0.1107,-0.2
348,0,0,1,0,,-0.1527,-0.4348,-0.1128,-0.5
349,0,0,0,0,-0.122,-0.0139,-0.2609,-0.1062,-0.35
350,0,3,1,0,-0.0619,0.0279,0.5652,-0.0855,0.25
351,0,3,0,1,0.0123,0.7837,0.6087,0.1975,-0.05
352,0,0,0,0,,-0.1841,-0.6087,,-0.5
353,0,0,0,1,0.4241,1.6106,0.8696,53.1723,1.1
354,0,0,1,1,21.3606,12.3409,,,0.4
355,0,0,0,0,0.0777,3.712,-0.0435,-0.07,0.7
356,0,1,1,1,1.3717,0.8855,1.5652,,0.6
357,0,3,1,2,0.6477,1.9055,-0.4348,0.4294,0.9
358,0,0,1,1,0.1023,0.1004,0.087,-0.1017,0.35
359,0,3,1,2,0.8748,0.0983,0.7826,0.1557,1.8
