,region,education,jobtype,cptype,sales,employees,aversalary,capital,pros_encoded
432,0,1,1,0,-0.1213,-0.1743,0.0435,-0.1002,-0.35
433,0,0,1,0,,,-0.5217,,-0.5
434,0,0,0,0,-0.1281,-0.1743,,,-0.5
435,0,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
436,0,1,0,0,,0.0697,1.0,-0.0904,-0.35
437,0,0,0,0,-0.1292,-0.1952,-0.6087,-0.1107,-0.5
438,0,0,1,0,,-0.1903,0.4348,,-0.5
439,0,0,1,1,21.3606,12.3409,,,0.4
440,0,0,0,0,-0.1302,0.4881,-0.5652,-0.1062,-0.35
441,0,0,0,0,,1.1853,1.3913,13.5213,-0.05
442,0,0,1,0,-0.1273,-0.2001,0.2609,-0.106,-0.2
443,0,0,0,0,-0.1025,-0.0879,-0.0435,0.3616,0.25
444,0,0,1,0,-0.0976,-0.1394,,-0.0814,-0.2
445,0,0,0,0,-0.0218,0.2503,-0.2609,1.0805,-0.2
446,0,0,0,0,-0.1215,-0.1708,-0.4348,-0.0746,-0.05
447,0,0,1,0,,,,,-0.35
448,0,0,1,2,0.6135,0.5815,1.3478,-0.1089,1.3
449,0,0,1,0,-0.1284,-0.2064,0.6087,-0.1096,0.2
450,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
451,0,3,1,0,,,0.087,,-0.5
452,0,3,0,0,-0.0669,0.1394,,-0.1118,-0.25
453,0,1,0,2,-0.0163,0.0983,1.1304,0.1582,-0.05
454,0,0,0,2,21.5506,4.4623,,2.147,0.65
455,0,3,1,1,-0.117,-0.1785,,6.0131,1.05
456,0,0,0,1,-0.0513,-0.0488,0.5217,-0.113,0.2
457,0,1,1,1,-0.097,-0.1074,1.0435,0.0296,1.15
458,0,0,0,1,-0.0933,0.2677,-0.087,0.791,0.2
459,0,0,1,0,-0.1251,-0.1987,-0.087,-0.1119,-0.2
460,0,0,1,2,,,-0.1304,,-0.5
461,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
462,0,0,1,0,,-0.2022,,,-0.45
463,0,0,0,0,,-0.2085,,,-0.5
464,0,2,1,0,,-0.205,-0.1304,,-0.35
465,0,0,1,2,2.4007,2.3029,,0.9737,1.0
466,0,0,1,0,,-0.2057,-0.5217,,-0.5
467,0,0,1,1,-0.0513,-0.0488,0.5217,-0.113,0.2
468,0,1,0,2,18.3808,0.8485,1.4348,4.407,0.8
469,0,0,0,0,,-0.2085,-0.5652,,-0.5
470,0,0,0,0,-0.1218,0.0558,,-0.1017,-0.25
471,0,0,0,0,-0.1097,0.1673,-0.3913,-0.0938,-0.1
472,0,3,1,1,-0.117,-0.1785,,6.0131,1.05
473,0,0,0,2,18.978,3.3516,0.1304,0.4853,1.2
474,0,0,1,1,-0.0832,-0.1799,-0.2609,0.0872,-0.2
475,0,2,1,2,0.1815,0.6526,0.4348,2.1132,0.45
476,0,1,1,1,0.1944,2.3664,,-0.0995,0.55
477,0,0,1,0,-0.1291,-0.2071,,,-0.5
478,0,2,1,0,-0.1193,-0.1743,0.3043,-0.0709,0.15
479,0,0,1,1,0.0666,0.2998,0.8696,0.1102,0.65
480,0,3,1,0,,-0.2022,,,-0.5
481,0,3,0,1,0.4422,0.191,0.9565,0.0044,0.65
482,0,2,0,1,-0.0107,0.5271,0.0,0.0488,0.15
483,0,3,1,2,0.6477,1.9055,-0.4348,0.4294,0.9
484,0,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
485,0,1,1,1,0.1944,2.3664,,-0.0995,0.55
486,0,0,1,0,-0.117,-0.1938,0.3913,-0.0904,-0.35
487,0,1,1,1,0.1944,2.3664,,-0.0995,0.55
488,0,2,0,0,,,,,-0.5
489,0,3,0,1,1.3131,1.2222,1.4783,-0.0244,0.8
490,0,0,0,1,0.1722,-0.0641,0.7391,-0.0599,-0.5
491,0,0,1,0,,-0.2057,,,-0.5
492,0,0,0,0,,-0.2022,,-0.1107,-0.25
493,0,0,1,0,,-0.205,,,-0.5
494,0,1,1,1,-0.0104,0.0209,-0.1304,-0.0437,0.25
495,0,0,0,0,-0.1291,-0.1806,-0.5217,-0.104,-0.45
496,0,0,1,0,,-0.2064,-0.5652,,-0.5
497,0,3,1,1,1.3821,0.7007,1.3478,0.4946,1.05
498,0,0,1,2,0.6135,0.5815,1.3478,-0.1089,1.3
499,0,1,1,0,-0.1247,-0.1757,-0.1304,-0.0904,-0.2
500,1,0,1,0,,,,,-0.45
501,1,0,0,0,-0.1272,-0.115,,-0.1128,-0.35
502,1,1,0,0,-0.1293,-0.2071,,,-0.35
503,1,0,0,0,-0.1272,-0.115,,-0.1128,-0.35
504,1,0,0,0,,-0.198,-0.3043,-0.1119,-0.3
505,1,1,0,0,,-0.1987,-0.6522,,-0.5
506,1,3,1,0,,-0.2057,-1.3913,-0.1107,-0.5
507,1,1,0,2,0.135,1.5339,0.0435,0.0022,-0.1
508,1,0,1,0,,,-0.6087,,-0.2
509,1,3,0,0,,,,,-0.5
510,1,0,0,1,4.5712,,1.3913,6.4333,1.35
511,1,0,0,0,-0.126,-0.2078,-0.5652,-0.0859,-0.35
512,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
513,1,0,0,1,0.2326,0.6805,1.3913,0.9591,0.4
514,1,0,0,0,-0.1272,-0.115,,-0.1128,-0.35
515,1,0,1,0,,,,,-0.35
516,1,2,1,0,-0.128,-0.2022,0.2174,-0.1016,-0.2
517,1,0,1,0,-0.1274,-0.2036,0.3478,-0.1096,-0.4
518,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
519,1,0,0,0,-0.1131,-0.0265,-0.1304,-0.1107,0.2
520,1,0,0,0,95.8569,10.7799,0.8261,,0.95
521,1,3,0,0,-0.1234,-0.175,0.5652,0.0124,-0.1
522,1,3,1,0,-0.1275,-0.205,-0.7826,-0.1017,-0.05
523,1,2,0,0,,-0.2022,,,-0.3
524,1,3,1,0,,-0.2001,0.0435,-0.1119,-0.15
525,1,0,0,2,10.4615,0.4985,1.2609,12.8586,0.15
526,1,1,0,2,1.5751,0.9566,1.2609,0.5696,0.85
527,1,3,0,0,,,,,-0.5
528,1,2,0,1,-0.0107,,0.0,0.0488,0.15
529,1,3,1,0,-0.0418,-0.1708,-0.0435,0.0113,0.05
530,1,0,1,0,-0.1262,-0.1848,-0.1304,-0.1053,-0.35
531,1,0,1,0,,,,,0.2
532,1,0,1,0,,-0.2078,,,-0.5
533,1,2,1,0,-0.0418,-0.1708,-0.0435,0.0113,0.05
534,1,2,0,0,,-0.1855,,,-0.05
535,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
536,1,0,1,1,1.3074,0.8883,0.3913,-0.1085,-0.1
537,1,0,0,0,,-0.1743,,,-0.5
538,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
539,1,1,1,1,0.2193,0.624,-0.5217,1.5967,-0.25
540,1,0,1,0,,-0.2001,-0.2174,-0.1107,-0.5
541,1,2,0,0,-0.099,-0.0872,-0.087,0.004,-0.3
542,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
543,1,0,1,2,-0.0671,-0.1869,0.4348,-0.1122,0.1
544,1,2,1,0,,-0.0481,,0.0,0.0
545,1,0,1,0,-0.1109,-0.1652,,-0.0678,-0.2
546,1,0,1,0,,,,,-0.45
547,1,0,0,1,0.0372,0.4888,-0.1739,1.5678,-0.35
548,1,0,0,2,21.5506,4.4623,,2.147,0.65
549,1,0,0,0,,-0.113,,-0.1107,-0.5
550,1,0,1,0,,,-0.6087,,-0.5
551,1,0,1,0,-0.1267,-0.2022,0.3913,-0.1119,-0.5
552,1,3,0,0,,,,,-0.5
553,1,0,1,1,-0.0686,-0.136,0.9565,-0.0904,-0.35
554,1,0,1,0,-0.1266,-0.1604,-0.0435,-0.1107,0.3
555,1,0,1,0,-0.13,-0.2071,0.6957,-0.1119,0.05
556,1,0,0,0,0.0777,3.712,-0.0435,-0.07,0.7
557,1,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
558,1,0,1,0,-0.1299,-0.2022,-0.6087,-0.1062,-0.5
559,1,1,1,0,,-0.1813,-0.4783,,-0.5
560,1,0,0,0,,,,,-0.5
561,1,3,1,2,0.3493,-0.1645,0.7391,1.695,0.85
562,1,1,0,2,21.5506,20.7077,,2.147,0.65
563,1,0,0,2,21.5506,20.7077,,2.147,0.65
564,1,0,0,2,0.0358,0.8367,-0.3478,2.7712,-0.1
565,1,0,1,0,,-0.2022,,,-0.5
566,1,0,0,1,0.0,,-0.3913,0.0486,-0.5
567,1,0,1,1,21.3606,12.3409,,,0.4
568,1,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
569,1,3,0,1,1.4147,0.4678,,-0.0633,0.85
570,1,3,1,0,,-0.1046,,,-0.5
571,1,3,0,1,1.3131,1.2222,1.4783,-0.0244,0.8
572,1,3,1,0,-0.1296,-0.2064,-0.2174,-0.1107,-0.2
573,1,1,0,2,-0.0163,0.0983,1.1304,0.1582,-0.05
574,1,0,0,0,-0.1284,-0.1862,,-0.1107,-0.5
575,1,0,0,0,-0.1297,-0.1973,-0.4348,-0.1107,-0.25
576,1,0,1,0,,,-0.5217,,-0.5
577,1,1,1,0,-0.0926,-0.1931,0.0435,-0.1017,-0.5
578,1,0,0,2,21.5506,20.7077,,2.147,0.65
579,1,2,1,1,0.2088,0.0272,0.4783,-0.0054,-0.05
580,1,1,1,1,0.1944,2.3664,,-0.0995,0.55
581,1,0,0,0,,-0.2071,,,-0.25
582,1,0,1,1,0.1409,0.3974,0.7826,-0.113,0.1
583,1,0,1,0,,,,,-0.45
584,1,1,0,2,1.9703,0.9629,1.4348,11.4021,1.65
585,1,2,0,0,,,,,-0.5
586,1,0,0,0,,,-0.5652,,-0.35
587,1,0,1,0,,-0.2071,,,-0.35
588,1,0,1,0,,,,,-0.5
589,1,0,0,0,,-0.205,,,-0.5
590,1,2,1,0,,,-0.5217,,-0.5
591,1,0,1,0,-0.1271,-0.1994,-0.6957,-0.104,-0.5
592,1,0,0,0,95.8569,10.7799,0.8261,,0.95
593,1,0,1,1,21.3606,12.3409,,,0.4
594,1,0,1,2,-0.0067,0.2015,-0.2174,0.3958,0.05
595,1,1,0,2,1.5751,0.9566,,0.5696,0.85
596,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
597,1,0,1,0,,-0.1994,,,-0.2
598,1,1,0,0,-0.0732,0.0244,0.0,-0.0775,-0.1
599,1,0,1,0,,-0.1743,-0.5652,,-0.1
600,1,3,1,1,1.5782,0.7955,2.0,0.0128,0.85
601,1,0,1,2,-0.0671,-0.1869,0.4348,-0.1122,0.1
602,1,0,0,0,,-0.2078,,,-0.5
603,1,0,0,0,-0.0068,0.1011,,-0.0887,-0.3
604,1,0,0,0,,-0.2022,-0.913,,-0.5
605,1,0,1,0,-0.126,-0.191,0.1739,-0.1028,-0.2
606,1,0,1,0,,,,,-0.5
607,1,2,1,0,,-0.2071,,,-0.5
608,1,3,1,0,-0.13,-0.1987,,-0.0904,-0.5
609,1,3,0,0,0.4381,3.2296,-0.7826,3.0471,-0.1
610,1,1,1,1,0.2442,0.1157,0.5652,0.1131,0.15
611,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
612,1,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
613,1,2,0,2,2.4007,2.3029,,0.9737,1.0
614,1,2,1,0,,-0.2071,,,-0.5
615,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
616,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
617,1,0,0,2,2.0819,1.4028,0.087,0.6464,0.55
618,1,2,0,1,0.3021,1.552,0.6957,-0.0993,0.0
619,1,0,1,2,2.0421,0.7244,1.1304,2.1132,0.8
620,1,0,0,0,-0.0504,-0.092,0.3478,-0.0926,-0.2
621,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
622,1,0,0,1,0.1865,0.5592,0.8261,1.0285,0.05
623,1,3,1,0,-0.1294,-0.2036,-0.6087,-0.1085,0.1
624,1,2,1,1,0.4531,0.8158,-0.1739,1.4671,0.15
625,1,2,0,1,0.3021,1.552,0.6957,-0.0993,0.0
626,1,0,1,0,-0.1292,-0.2036,-0.913,-0.1017,-0.2
627,1,0,0,0,-0.1272,-0.115,,-0.1128,-0.35
628,1,0,1,0,-0.1283,-0.2057,-0.6087,-0.1037,-0.5
629,1,3,1,0,-0.1275,-0.205,-0.7826,-0.1017,-0.05
630,1,0,0,0,-0.1272,-0.1381,,-0.1123,0.15
631,1,0,1,0,-0.1277,-0.1813,,,-0.35
632,1,0,0,0,-0.1216,-0.1394,0.7391,-0.1017,-0.25
633,1,0,1,0,-0.1078,0.1227,,-0.0992,-0.15
634,1,0,1,0,,,,,-0.45
635,1,3,1,0,-0.0796,-0.1673,-0.3478,-0.1119,0.1
636,1,0,1,0,,,,,-0.45
637,1,0,1,0,,-0.2022,,,-0.5
638,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
639,1,0,0,2,5.5637,,,1.1338,1.25
640,1,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
641,1,3,1,0,-0.0634,-0.1374,0.7826,3.0172,-0.5
642,1,0,0,1,4.5712,,1.3913,6.4333,1.35
643,1,1,1,1,0.1944,2.3664,,-0.0995,0.55
644,1,2,1,1,0.4531,0.8158,-0.1739,1.4671,0.15
645,1,0,1,0,,,-0.6522,,-0.5
646,1,0,0,2,18.978,3.3516,0.1304,0.4853,1.2
647,1,0,0,2,3.246,2.0296,1.2174,4.4004,1.45
648,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
649,1,0,1,2,,,,,-0.35
650,1,0,1,0,-0.1251,-0.2071,-0.6522,-0.104,-0.4
651,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
652,1,0,0,0,,,,,-0.45
653,1,0,1,0,,-0.1394,-0.8696,,-0.5
654,1,0,1,0,-0.1284,-0.1862,-0.1739,-0.1085,-0.5
655,1,0,0,2,0.2017,0.06,0.1304,-0.0403,0.1
656,1,0,0,0,,-0.1743,,,-0.5
657,1,0,1,0,-0.1273,-0.1534,0.1304,-0.1119,-0.3
658,1,0,0,0,,-0.1743,,,-0.5
659,1,0,0,2,21.5506,4.4623,,2.147,0.65
660,1,0,0,0,-0.0478,-0.0662,-0.3913,-0.0449,0.25
661,1,2,1,0,-0.1247,-0.1604,0.2174,-0.082,0.3
662,1,3,1,1,0.7094,0.9245,0.3478,0.2162,0.4
663,1,2,1,0,-0.1283,-0.2001,0.1304,-0.1096,-0.35
664,1,0,1,0,-0.1234,-0.1394,0.6087,-0.0674,-0.05
665,1,1,1,2,0.6704,1.3157,,-0.0586,0.8
666,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
667,1,3,0,1,-0.0277,2.4403,0.2609,-0.1062,0.3
668,1,0,0,0,,-0.2057,,,-0.35
669,1,0,0,0,,-0.1883,-0.4348,,-0.5
670,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
671,1,0,1,0,,-0.0349,-0.4348,,-0.4
672,1,0,1,0,-0.114,-0.1994,0.3478,-0.0904,-0.45
673,1,0,0,0,-0.1281,-0.2036,-0.2609,-0.1085,-0.35
674,1,0,1,0,,0.1255,,,0.0
675,1,0,1,0,,-0.2001,-0.2174,-0.1107,-0.5
676,1,0,0,1,0.0,0.4441,-0.3913,0.0486,-0.5
677,1,0,0,0,,-0.1743,,,-0.5
678,1,0,1,0,,-0.2022,-0.6087,,-0.5
679,1,1,0,2,21.5506,20.7077,,2.147,0.65
680,1,0,0,0,-0.1284,-0.1848,-0.3478,-0.1084,-0.5
681,1,1,1,0,,-0.2057,,,-0.5
682,1,2,0,0,,0.0279,,,-0.5
683,1,0,1,0,-0.126,-0.191,0.1739,-0.1028,-0.2
684,1,0,0,0,19.2765,,,2.147,0.0
685,1,0,1,0,-0.1267,-0.2036,-0.3913,-0.1017,0.0
686,1,1,0,2,1.5751,0.9566,,0.5696,0.85
687,1,0,0,0,,-0.2022,,,-0.5
688,1,3,1,0,-0.0672,0.0718,,0.113,0.45
689,1,3,0,0,,,,,-0.5
690,1,0,1,2,-0.0671,-0.1869,0.4348,-0.1122,0.1
691,1,1,1,1,0.1701,0.2859,0.3913,0.0746,-0.1
692,1,2,0,2,2.4007,2.3029,,0.9737,1.0
693,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
694,1,1,0,0,-0.0276,0.1304,0.3043,-0.0321,0.55
695,1,3,0,0,,,,,-0.5
696,1,0,1,0,,,,,0.05
697,1,2,0,2,2.4047,2.0366,,3.277,1.1
698,1,3,0,1,0.7896,0.3612,0.2609,0.9375,1.95
699,1,1,0,2,21.5506,20.7077,,2.147,0.65
700,1,0,0,0,,,,,-0.5
701,1,0,0,0,,-0.1883,-0.4348,,-0.5
702,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
703,1,0,0,0,,,,,-0.45
704,1,0,0,0,0.0372,0.4888,-0.1739,1.5678,-0.35
705,1,0,0,0,,,,,-0.5
706,1,0,1,0,,,-0.5217,-0.1107,-0.5
707,1,0,1,0,-0.1296,-0.2022,,-0.1045,-0.2
708,1,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
709,1,1,1,1,0.3995,7.3383,-0.0435,0.0678,0.35
710,1,1,1,0,-0.1299,-0.1883,-0.2609,-0.1119,-0.25
711,1,1,0,0,,-0.1945,,,-0.5
712,1,3,1,0,-0.1295,-0.2043,-0.2609,-0.1086,0.2
713,1,0,1,0,,,,,0.05
714,1,0,1,0,,-0.1701,,,-0.35
715,1,3,1,0,,,,,-0.5
716,1,0,0,0,-0.1302,,,-0.1107,-0.45
717,1,0,0,2,21.5506,4.4623,,2.147,0.65
718,1,0,0,0,-0.1299,-0.1883,-0.2609,-0.1119,-0.25
719,1,0,1,0,,,-0.6087,,-0.5
720,1,2,0,2,-0.0904,0.5041,-0.5217,-0.0904,0.05
721,1,0,1,1,0.2379,-0.046,0.2609,-0.0881,-0.35
722,1,0,0,2,,0.3389,0.3043,0.2381,0.3
723,1,0,1,0,-0.126,-0.2057,-0.1739,-0.1119,-0.2
724,1,1,1,0,-0.1104,-0.1687,0.0,-0.1096,0.0
725,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
726,1,0,0,1,4.5712,,1.3913,6.4333,1.35
727,1,4,1,2,6.0338,4.0084,2.2609,19.9685,1.2
728,1,0,1,0,,-0.2078,,,-0.5
729,1,1,0,1,0.0,0.3653,-0.3913,0.0486,-0.5
730,1,1,1,1,0.1701,0.2859,0.3913,0.0746,-0.1
731,1,0,0,0,-0.1298,-0.2085,,-0.1117,0.25
732,1,3,1,0,-0.1276,-0.1806,,-0.1062,0.05
733,1,0,0,0,,,,,-0.5
734,1,0,0,2,21.5506,20.7077,,2.147,0.65
735,1,3,1,1,2.647,1.9474,0.8696,14.9583,0.2
736,1,2,1,1,0.036,0.0628,0.5217,0.0226,0.4
737,1,0,1,0,,-0.2071,,-0.1119,-0.5
738,1,0,0,1,0.2379,-0.046,0.2609,-0.0881,-0.35
739,1,0,1,0,,,,,-0.45
740,1,2,0,0,-0.1277,-0.1952,0.1304,-0.1062,0.25
741,1,2,0,1,0.0048,2.5797,,0.1356,-0.35
742,1,0,0,0,-0.0922,0.0823,0.7391,1.0019,0.7
743,1,1,0,0,,,-0.6087,,-0.45
744,1,0,0,1,0.6426,0.4386,0.2174,0.0113,0.45
745,1,3,0,1,1.3131,1.2222,1.4783,-0.0244,0.8
746,1,3,1,1,-0.067,-0.1081,1.1304,-0.0904,0.0
747,1,3,1,2,32.7517,8.2852,-1.0,10.9857,1.75
748,1,1,1,0,,,-0.2174,,-0.3
749,1,0,0,1,0.466,0.5139,1.087,2.4324,1.3
750,1,0,0,2,9.9596,9.1253,2.087,9.9183,1.05
751,1,2,1,0,-0.1301,,-1.0,-0.1119,-0.5
752,1,3,1,0,-0.1293,-0.2001,-1.1739,-0.1014,0.3
753,1,0,1,0,-0.1294,-0.2071,-0.2174,-0.106,-0.25
754,1,0,1,1,0.0263,-0.0565,0.8261,0.113,0.35
755,1,3,1,1,0.7094,0.9245,0.3478,0.2162,0.4
756,1,0,0,0,,,-0.4783,,-0.5
757,1,2,0,0,-0.1276,,-0.3043,-0.1125,-0.45
758,1,0,1,0,,,-0.3478,,-0.5
759,1,1,0,1,,-0.1604,,,-0.15
760,1,0,1,0,-0.1265,,-0.5652,-0.1085,-0.5
761,1,0,0,1,0.0457,-0.0628,0.2174,-0.0883,-0.2
762,1,0,0,2,0.0213,-0.0802,0.4783,0.0668,0.0
763,1,0,1,0,-0.1286,-0.182,,-0.0947,-0.25
764,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
765,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
766,1,3,1,2,0.8748,0.0983,0.7826,0.1557,1.8
767,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
768,1,2,1,1,0.0253,0.0781,0.6957,0.0678,0.25
769,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
770,1,0,1,0,,-0.2078,-0.6522,,-0.5
771,1,0,0,0,,,-0.5652,,-0.35
772,1,0,1,0,-0.1278,-0.1966,-0.2609,-0.0666,-0.2
773,1,0,1,1,0.7221,-0.0223,0.3478,-0.0558,1.05
774,1,2,0,0,-0.1295,-0.2008,-0.5652,-0.1107,-0.45
775,1,2,1,0,-0.0418,-0.1708,-0.0435,0.0113,0.05
776,1,1,1,1,0.3995,5.9425,-0.0435,0.0678,0.35
777,1,2,1,1,0.3336,0.212,0.8696,0.9452,0.45
778,1,0,1,0,-0.1301,-0.2092,,-0.1107,-0.1
779,1,3,1,0,-0.1293,-0.2001,-1.1739,-0.1014,0.3
780,1,0,0,0,,,-0.3478,,-0.5
781,1,1,0,2,1.5751,0.9566,1.2609,0.5696,0.85
782,1,0,0,0,-0.1131,-0.0265,-0.1304,-0.1107,0.2
783,1,0,1,0,,,,,-0.5
784,1,0,1,0,-0.1267,-0.2036,-0.3913,-0.1017,0.0
785,1,0,0,0,,,-0.3043,-0.1119,-0.3
786,1,0,1,0,-0.1292,-0.2022,-0.6087,-0.1092,-0.2
787,1,0,0,0,-0.1278,-0.1638,-0.4783,-0.1048,-0.1
788,1,0,0,2,17.6008,9.094,-1.3043,76.3061,0.9
789,1,1,1,0,-0.1275,-0.2015,0.2174,-0.1119,-0.1
790,1,1,1,2,0.4563,1.2571,0.1739,5.2432,0.2
791,1,0,1,0,-0.1268,-0.1764,-0.3478,-0.1062,-0.2
792,1,0,0,0,,1.1853,1.3913,13.5213,-0.05
793,1,0,1,0,,,-0.6087,,-0.2
794,1,0,0,1,-0.1197,,-0.4348,0.0144,-0.25
795,1,0,1,1,0.1409,-0.1394,0.7826,-0.113,0.1
796,1,2,1,0,-0.0698,-0.1374,0.087,0.145,0.4
797,1,1,0,2,1.5751,0.9566,,0.5696,0.85
798,1,0,0,0,,-0.205,,,-0.5
799,1,0,1,0,-0.1251,-0.2022,0.3043,-0.1119,-0.5
800,1,0,0,2,2.0819,1.4028,0.087,0.6464,0.55
801,1,1,0,2,1.5751,0.9566,1.2609,0.5696,0.85
802,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
803,1,0,1,0,,,-0.6087,,-0.5
804,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
805,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
806,1,1,0,0,,,,,-0.5
807,1,1,1,0,-0.1252,-0.1883,-0.2174,-0.1119,-0.05
808,1,0,0,0,0.7644,2.2005,0.5652,0.103,0.2
809,1,0,1,0,-0.123,-0.1534,-0.4783,-0.0105,-0.1
810,1,0,1,0,-0.107,-0.1415,0.4783,1.0492,-0.15
811,1,0,1,0,,-0.1938,-0.1304,-0.1123,-0.5
812,1,0,0,2,9.9596,9.1253,2.087,9.9183,1.05
813,1,2,0,0,-0.1125,-0.0488,-0.6522,-0.0452,-0.15
814,1,0,0,2,,,0.4348,,-0.15
815,1,0,1,1,-0.1207,-0.1945,0.8696,-0.0904,0.05
816,1,0,1,0,,-0.1806,0.087,,-0.2
817,1,0,1,0,-0.0957,-0.1917,0.5217,-0.1073,-0.15
818,1,0,0,0,-0.1278,-0.1638,-0.4783,-0.1048,-0.1
819,1,0,0,0,,-0.1952,,,-0.5
820,1,3,1,1,0.5731,1.064,-0.2609,-0.0862,0.15
821,1,0,1,0,-0.1288,-0.1938,-0.1739,-0.1028,-0.35
822,1,0,0,0,,-0.205,,,-0.5
823,1,0,0,2,0.0213,-0.0802,0.4783,0.0668,0.0
824,1,0,1,0,-0.1271,-0.1994,-0.6957,-0.104,-0.5
825,1,0,0,0,,-0.2078,-0.5217,,-0.5
826,1,0,1,1,0.2193,0.624,-0.5217,1.5967,-0.25
827,1,0,0,0,,1.1853,1.3913,13.5213,-0.05
828,1,0,0,0,,,-0.6957,,-0.5
829,1,3,0,0,,,,,-0.5
830,1,0,0,0,-0.1278,-0.1638,-0.4783,-0.1048,-0.1
831,1,3,0,0,-0.1204,,-0.3043,-0.1119,-0.35
832,1,3,1,2,7.0163,2.2409,1.3913,5.3951,-0.5
833,1,0,0,0,,-0.1743,,,-0.5
834,1,2,1,1,0.4531,0.8158,-0.1739,1.4671,0.15
835,1,0,0,0,-0.0855,-0.0035,,-0.1129,0.55
836,1,2,0,0,,,,,-0.5
837,1,0,0,0,,,0.5652,,-0.5
838,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
839,1,2,1,0,-0.1068,-0.0537,0.4783,-0.0915,-0.5
840,1,0,0,0,,-0.2085,-0.7391,,-0.45
841,1,0,0,2,0.3793,0.7774,1.2174,0.0814,1.25
842,1,1,1,1,-0.0426,0.9364,-0.8696,-0.1017,-0.2
843,1,0,1,0,,,-0.5217,,-0.5
844,1,0,1,1,0.0373,3.7107,-0.6087,0.0,-0.35
845,1,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
846,1,2,0,0,-0.1125,-0.0488,-0.6522,-0.0452,-0.15
847,1,0,1,0,-0.1284,-0.1896,-0.0435,-0.1017,0.15
848,1,0,1,0,-0.1287,-0.2029,,-0.1038,-0.2
849,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
850,1,0,0,2,21.5506,20.7077,,2.147,0.65
851,1,1,1,0,,,-1.3043,,-0.3
852,1,0,1,0,,,,,-0.5
853,1,0,1,0,-0.1277,-0.2043,-0.8696,-0.113,-0.35
854,1,1,1,0,-0.1282,-0.2057,0.8261,-0.1094,-0.5
855,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
856,1,0,1,0,-0.1301,-0.2092,,-0.1107,-0.1
857,1,0,1,0,,,-0.5217,,-0.5
858,1,0,1,0,-0.1277,-0.1813,,,-0.35
859,1,0,0,0,-0.1242,-0.1952,-0.5652,-0.1107,-0.45
860,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
861,1,2,1,0,-0.1267,-0.1708,0.0435,-0.1087,-0.2
862,1,0,1,0,,,,,-0.35
863,1,0,0,0,,0.0697,1.0,-0.0904,-0.35
864,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
865,1,0,0,2,2.0819,1.4028,0.087,0.6464,0.55
866,1,2,1,0,-0.1234,-0.182,0.8696,-0.1006,-0.05
867,1,2,1,0,,-0.2071,,,-0.5
868,1,2,1,1,0.4531,0.8158,-0.1739,1.4671,0.15
869,1,0,0,1,-0.1029,-0.1248,0.6522,-0.0452,-0.25
870,1,0,0,0,,,-0.6957,,-0.5
871,1,0,0,1,0.2582,-0.0537,0.3043,-0.0565,0.25
872,1,3,1,0,,-0.1945,,,-0.1
873,1,0,1,0,-0.1291,-0.2064,,-0.1105,-0.35
874,1,0,0,1,0.0,,-0.3913,0.0486,-0.5
