,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
72,경북,코레일관광개발(주),2024년 2차 공개경쟁 채용 모집공고,신입/경력(연차무관),학력무관,정규직외,대기업,"6조 4,310억 4,669만원 (2022)","2,473 명 재직중",-,"1조 5,000억원",한국철도공사그룹-구직자 인기기업-채용에 적극적인 회사-인크루트 인증 우수기업-공기업 in 서울
73,경북,LIG넥스원(주),2024년 상반기 신입/경력사원 수시채용,신입/경력2년↑,대졸이상,정규직외,중견기업,"2조 3,029억 2,231만원 (2023)","4,319 명 재직중","7,049만원
자세히보기","1,100억원",1000대-KOSPI-안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-평균연봉 6천이상-매출 1000대 기업-
74,경북,한국가스안전공사,2024년 한국가스안전공사 정규직 채용 공고,신입/경력(연차무관),학력무관,정규직외,대기업,"1,764억 7,847만원 (2016)","1,265 명 재직중","6,315만원
자세히보기","551억 4,154만원",공기업공공기관-안정적인 장수 회사-구직자 인기기업-지방에 위치한 대기업
75,경남,한화에너지주식회사,"[한화에너지계열] 24년 대졸신입 통합채용(한화에너지, 한화임팩트, 한화토탈에너지스, 한화파워시스템 등)",신입,대졸이상,정규직,대기업,"8,477억 5,653만원 (2022)",409 명 재직중,"7,177만원
자세히보기","677억 1,334만원",1000대-한화그룹-성장판 열린 회사-구직자 인기기업-평균연봉 6천이상-지방에 위치한 대기업-매출 1000대 기업
76,경남,삼성전자판매(주),갤럭시 컨설턴트 채용 (충청/경상권),신입/경력(연차무관),학력무관,계약직,대기업,"3조 4,462억 6,273만원 (2022)","3,897 명 재직중","7,218만원
자세히보기","176억 6,660만원",1000대-삼성그룹-구직자 인기기업-채용에 적극적인 회사-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-
77,경남,한국마사회,2024년도 한국마사회 신입사원 채용공고,신입/경력(연차무관),학력무관,정규직,대기업,"6조 4,310억 4,669만원 (2022)","2,473 명 재직중","2,683만원
자세히보기","1조 5,000억원",1000대-안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-HOT한 인기기업-집 걱정 안 하기-매출 1000대 기업-인크루트 인증 우수기업-빵빵한 구내식당
78,경남,코레일관광개발(주),2024년 2차 공개경쟁 채용 모집공고,신입/경력(연차무관),학력무관,정규직외,대기업,"6조 4,310억 4,669만원 (2022)","2,473 명 재직중",-,"1조 5,000억원",한국철도공사그룹-구직자 인기기업-채용에 적극적인 회사-인크루트 인증 우수기업-공기업 in 서울
79,경남,(재)경남테크노파크,"2024년 (재)경남테크노파크 채용(정규직, 기간제) 공고",신입/경력(연차무관),대졸이상,정규직외,중기업,-,241 명 재직중,-,-,공기업공공기관-복지의 끝판왕-보너스로 행복해요♥-내 출퇴근은 내 맘대로-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
80,제주,한국마사회,2024년도 한국마사회 신입사원 채용공고,신입/경력(연차무관),학력무관,정규직,대기업,"6조 4,310억 4,669만원 (2022)","2,473 명 재직중","2,683만원
자세히보기","1조 5,000억원",1000대-안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-HOT한 인기기업----
81,제주,(주)제주항공,[제주항공] 2024년 상반기 일반직(신입사원) 채용,신입,학력무관,인턴,중견기업,"1조 6,993억 2,113만원 (2023)","3,076 명 재직중","4,684만원
자세히보기","806억 4,098만원",1000대-KOSPI-성장판 열린 회사-구직자 인기기업-HOT한 인기기업-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업--
82,제주,한국해양교통안전공단,"신규직원(정규직, 공무직 및 계약직) 채용 공고(제2차)",신입/경력(연차무관),초대졸이상,정규직외,중기업,"402억 9,196만원 (2017)",386 명 재직중,"5,769만원
자세히보기","3억 2,881만원",우수기업-인크루트 인증 우수기업-휴식까지 챙겨줘요!
83,제주,(주)한진,(주)한진 물류전문직(초대졸) 신입 채용(물류사업),신입,초대졸이상,정규직,대기업,"2조 4,244억 8,298만원 (2022)","1,510 명 재직중","6,142만원
자세히보기","747억 3,814만원",1000대-한진그룹-안정적인 장수 회사-구직자 인기기업-매출 1조 클럽-평균연봉 6천이상-매출 1000대 기업-대기업 in 서울-
84,제주,투썸플레이스(주),2024년 상반기 직영점포 캡틴 채용,신입,학력무관,정규직,중견기업,"4,281억 5,854만원 (2022)","2,818 명 재직중","4,942만원
자세히보기","5억 6,250만원",성장판 열린 회사
